Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0091017500_08062023000014;0090016500;1GRA;0091017500;175GR2;384102660R;MFM---0873;7;1200;1000;975;741,000;45;GERB--1213_1200_1000;none;202307110000;202307140800;50;100
0091017500_08062023000015;0028208600;;0091017500;175GR4;321010773R;SLI---1200;36;1600;1200;930;314,680;45;GERB--1613_1600_1200;lengthwise;202307170000;202307201100;13;100
0091017500_08062023000016;0090016500;3PCHA;0091017500;175GR4;321011553R;SLI---1200;7;1600;1200;930;370,000;45;GERB--1613_1600_1200;lengthwise;202306200000;202306230800;11;100
0091017500_08062023000017;0090018400;PCHB2;0091017500;175GR2;322307852R;ECA---0370;7;800;600;634;250,040;0;GERB--3543_800_600;none;202307170000;202307201900;26;2
0091017500_08062023000018;0090016100;F12;0091017500;175GR2;322011117R;PAL-S-0573;3;800;605;648;212,900;0;GERB--8855_800_605;none;202307200000;202307250730;47;100
0091017500_08062023000019;0090018400;PCHB2;0091017500;175GR2;322B04012R;ECA---0370;6;800;600;634;286,280;0;GERB--3543_800_600;none;202307280000;202308281900;38;2
0091017500_08062023000020;0023850600;;0091017500;175GR-PANT;329503730R;SLI---2112;1;1206;1010;1185;492,900;0;GERB--0528_1206_1010;none;202307270000;202308251200;44;100
0091017500_08062023000021;0090016100;F16;0091017500;175GR2;290A04PM0D;MFM---8086;67;1200;1000;975;867,000;45;GERB--1213_1200_1000;none;202307100000;202307131500;137;1
0091017500_08062023000022;0090018400;PCHB2;0091017500;175GR2;322B55587R;ECA---0370;9;800;600;634;238,280;0;GERB--3543_800_600;none;202307030000;202307031900;32;2
0091017500_08062023000023;0009500111;;0091017500;175GR2;314049191R;SLI---2112;1;1206;1010;681;545,900;0;GERB--0528_1206_1010;none;202307030000;202307130800;38;100
0091017500_08062023000024;0028208600;;0091017500;175GR4;321010773R;SLI---1200;30;1600;1200;930;314,680;45;GERB--1613_1600_1200;lengthwise;202307270000;202308251430;13;100
0091017500_08062023000025;0090018400;PCHB2;0091017500;175GR2;322B41636R;ECA---0370;4;800;600;634;197,480;0;GERB--3543_800_600;none;202307120000;202307171900;34;2
0091017500_08062023000026;0009500111;;0091017500;175GR2;314356258R;SLI---2112;2;1206;1010;879;812,780;0;GERB--0528_1206_1010;none;202307130000;202308240800;111;100
0091017500_08062023000027;0090016100;F12;0091017500;175GR2;322019752R;PAL-S-0573;5;800;605;648;304,940;0;GERB--8855_800_605;none;202307030000;202307040730;58;100
0091017500_08062023000028;0027830400;;0091017500;175GR1;322411756R;CON-S-0130;6;780;570;478;429,600;47;GERB--3195_780_570;widthwise;202307130000;202307200800;10;4
0091017500_08062023000029;0090018400;PCHB2;0091017500;175GR2;322B55587R;ECA---0370;5;800;600;634;238,280;0;GERB--3543_800_600;none;202307030000;202307051900;32;2
0091017500_08062023000030;0090018400;PCHB2;0091017500;175GR2;322307852R;ECA---0370;5;800;600;634;250,040;0;GERB--3543_800_600;none;202307270000;202308251900;26;2
0091017500_08062023000031;0023850600;;0091017500;175GR2;328800111R;SLI---2112;2;1206;1010;1185;341,900;0;GERB--0528_1206_1010;none;202307180000;202307211200;35;100
0091017500_08062023000032;0028208600;;0091017500;175GR4;321010773R;SLI---1200;30;1600;1200;930;314,680;45;GERB--1613_1600_1200;lengthwise;202307210000;202307261430;13;100
0091017500_08062023000033;0027830500;;0091017500;175GR1;7700593945;CON-S-0130;4;780;570;478;430,500;47;GERB--3195_780_570;widthwise;202307100000;202307170800;10;4
0091017500_08062023000034;0023850600;;0091017500;175GR-PANT;328010450R;SLI---2112;3;1206;1010;1185;378,900;0;GERB--0528_1206_1010;none;202307200000;202307251200;22;100
0091017500_08062023000035;0009500111;;0091017500;175GR2;314049191R;SLI---2112;1;1206;1010;681;545,900;0;GERB--0528_1206_1010;none;202307030000;202307060800;38;100
0091017500_08062023000036;0090018400;PCHB2;0091017500;175GR2;322307654R;ECA---0370;1;800;600;634;192,200;0;GERB--3543_800_600;none;202307250000;202307281900;44;2
0091017500_08062023000037;0002318600;;0091017500;175GR2;332515MT0A;CAR-S*4326;1;1130;970;680;258,320;0;GERB--7137_1130_970;none;202307070000;202307122000;97;100
0091017500_08062023000038;0090018400;PCHB2;0091017500;175GR2;314L47778R;ECA---0370;4;800;600;634;260,360;0;GERB--3543_800_600;none;202307170000;202307201900;36;2
0091017500_08062023000039;0090016100;F12;0091017500;175GR2;322011117R;PAL-S-0573;3;800;605;648;212,900;0;GERB--8855_800_605;none;202307260000;202308240730;47;100
0091017500_08062023000040;0090018400;PCHB2;0091017500;175GR2;322307852R;ECA---0370;7;800;600;634;250,040;0;GERB--3543_800_600;none;202307210000;202307261900;26;2
0091017500_08062023000041;0090018400;PCHB2;0091017500;175GR2;322B24044R;ECA---0370;18;800;600;634;138,200;0;GERB--3543_800_600;none;202307100000;202307131900;15;2
0091017500_08062023000042;0027095301;;0091017500;175GR2;319137995R;SLI---2112;1;1206;1010;1185;586,500;0;GERB--0528_1206_1010;none;202307200000;202307251200;312;100
0091017500_08062023000043;0090018400;PCHB2;0091017500;175GR2;322307356R;ECA---0370;2;800;600;634;199,720;0;GERB--3543_800_600;none;202307140000;202307191900;21;2
0091017500_08062023000044;0025769300;;0091017500;175GR1;326017880R;SLI---2112;2;1206;1010;681;763,400;0;GERB--0528_1206_1010;none;202307120000;202307121500;51;100
0091017500_08062023000045;0000796809;;0091017500;175GR2;328A05333R;SLI---2112;1;1206;1010;285;108,700;0;GERB--0528_1206_1010;none;202307030000;202307190900;74;100
0091017500_08062023000046;0011711300;;0091017500;175GR1;322316684R;CON-S-0130;4;780;570;478;332,975;47;GERB--3195_780_570;widthwise;202307240000;202307271100;8;4
0091017500_08062023000047;0027830400;;0091017500;175GR1;322010184R;CON-S-0130;1;780;570;478;426,000;47;GERB--3195_780_570;widthwise;202307190000;202307260800;15;4
0091017500_08062023000048;0090016100;F12;0091017500;175GR2;322011117R;PAL-S-0573;3;800;605;648;212,900;0;GERB--8855_800_605;none;202306150000;202306200730;47;100
0091017500_08062023000049;0011419800;;0091017500;175GR4;304011070R;SLI---1200;14;1600;1200;930;419,725;45;GERB--1613_1600_1200;lengthwise;202306230000;202306300700;22;100
0091017500_08062023000050;0027830500;;0091017500;175GR1;322312839R;CON-S-0130;7;780;570;478;360,400;47;GERB--3195_780_570;widthwise;202307100000;202307170800;8;4
0091017500_08062023000051;0090016500;3PCHA;0091017500;175GR4;321015581R;SLI---1200;3;1600;1200;930;398,000;45;GERB--1613_1600_1200;lengthwise;202307050000;202307101200;11;100
0091017500_08062023000052;0011711300;;0091017500;175GR1;322B61127R;CON-S-0130;4;780;570;478;349,395;47;GERB--3195_780_570;widthwise;202307170000;202307201100;8;4
0091017500_08062023000053;0090018400;PCHB2;0091017500;175GR2;322B04012R;ECA---0370;2;800;600;634;286,280;0;GERB--3543_800_600;none;202307180000;202307211900;38;2
0091017500_08062023000054;0090016100;F12;0091017500;175GR2;322011227R;PAL-S-0573;7;800;605;648;218,060;0;GERB--8855_800_605;none;202307130000;202307180730;48;100
0091017500_08062023000055;0027830500;;0091017500;175GR1;8200178648;CON-S-0130;3;780;570;478;263,950;47;GERB--3195_780_570;widthwise;202307130000;202307200800;9;4
0091017500_08062023000056;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;3;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202307170000;202307200800;52;100
0091017500_08062023000057;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;4;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202306140000;202306191200;52;100
0091017500_08062023000058;0005345312;;0091017500;175GR2;314A71669R;SLI---2112;9;1206;1010;681;703,100;0;GERB--0528_1206_1010;none;202306020000;202306210900;44;100
0091017500_08062023000059;0090016500;3PCHA;0091017500;175GR4;321011553R;SLI---1200;15;1600;1200;930;370,000;45;GERB--1613_1600_1200;lengthwise;202307270000;202308250800;11;100
0091017500_08062023000060;0005083600;;0091017500;175GR2;328B86216R;SLI---2112;3;1206;1010;1185;698,100;0;GERB--0528_1206_1010;none;202307200000;202307251200;161;100
0091017500_08062023000061;0005083600;;0091017500;175GR2;328826000R;SLI---2112;1;1206;1010;1185;561,900;0;GERB--0528_1206_1010;none;202307040000;202307071200;126;100
0091017500_08062023000062;0090016500;3PCHA;0091017500;175GR4;304016400R;SLI---1200;4;1600;1200;930;412,000;45;GERB--1613_1600_1200;lengthwise;202307240000;202307270800;16;100
0091017500_08062023000063;0000796809;;0091017500;175GR2;326479858R;SLI---2112;3;1206;1010;681;497,100;0;GERB--0528_1206_1010;none;202307100000;202307260900;115;100
0091017500_08062023000064;0028208600;;0091017500;175GR4;321017578R;SLI---1200;3;1600;1200;930;320,848;45;GERB--1613_1600_1200;lengthwise;202307200000;202307251100;13;100
0091017500_08062023000065;0090018400;PCHB2;0091017500;175GR2;322419337R;ECA---0370;4;800;600;634;244,520;0;GERB--3543_800_600;none;202306200000;202306231900;42;2
0091017500_08062023000066;0002801804;;0091017500;175GR4;304011666R;SLI---1200;13;1600;1200;930;495,232;45;GERB--1613_1600_1200;lengthwise;202307200000;202307251100;16;100
0091017500_08062023000067;0005345312;;0091017500;175GR2;322754172R;SLI---2112;5;1206;1010;681;585,500;0;GERB--0528_1206_1010;none;202306120000;202306280900;52;100
0091017500_08062023000068;0002706302;;0091017500;175GR1;322015112R;CON-S-0130;10;780;570;478;427,400;47;GERB--3195_780_570;widthwise;202306160000;202306160900;9;4
0091017500_08062023000069;0005083600;;0091017500;175GR2;328174060R;SLI---2112;1;1206;1010;1185;501,900;0;GERB--0528_1206_1010;none;202307250000;202307281200;59;100
0091017500_08062023000070;0090018400;PCHB2;0091017500;175GR2;322B04012R;ECA---0370;7;800;600;634;286,280;0;GERB--3543_800_600;none;202306210000;202306261900;38;2
0091017500_08062023000071;0002706302;;0091017500;175GR1;314L38274R;CON-S-0130;6;780;570;478;427,000;47;GERB--3195_780_570;widthwise;202308250000;202308250900;12;4
0091017500_08062023000072;0090018400;PCHB2;0091017500;175GR2;322307852R;ECA---0370;4;800;600;634;250,040;0;GERB--3543_800_600;none;202306200000;202306231900;26;2
0091017500_08062023000073;0090016500;1GRA;0091017500;175GR2;384105194R;MFM---0873;5;1200;1000;975;699,120;45;GERB--1213_1200_1000;none;202306120000;202306150800;54;100
0091017500_08062023000074;0002801804;;0091017500;175GR4;304011666R;SLI---1200;15;1600;1200;930;495,232;45;GERB--1613_1600_1200;lengthwise;202307260000;202308241100;16;100
0091017500_08062023000075;0090018400;PCHB2;0091017500;175GR2;322B24044R;ECA---0370;15;800;600;634;138,200;0;GERB--3543_800_600;none;202306260000;202306291900;15;2
0091017500_08062023000076;0028208600;;0091017500;175GR4;321010773R;SLI---1200;27;1600;1200;930;314,680;45;GERB--1613_1600_1200;lengthwise;202306160000;202306211430;13;100
0091017500_08062023000077;0090016100;F12;0091017500;175GR2;314L24211R;PAL-S-0573;6;800;605;648;280,220;0;GERB--8855_800_605;none;202307240000;202307240730;56;100
0091017500_08062023000078;0090018400;PCHB2;0091017500;175GR2;322B43797R;ECA---0370;2;800;600;634;218,600;0;GERB--3543_800_600;none;202306220000;202306221900;16;2
0091017500_08062023000079;0027830500;;0091017500;175GR1;381016007R;ETM---4434;3;1275;1014;840;1154,150;140;GERB--0051_1275_1014;lengthwise;202307100000;202307170800;27;3
0091017500_08062023000080;0090016500;1GRA;0091017500;175GR1;8200385914;CON-S-0130;1;780;570;478;156,960;47;GERB--3195_780_570;widthwise;202306140000;202306190800;12;4
0091017500_08062023000081;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;1;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202306160000;202306210800;52;100
0091017500_08062023000082;0090018400;PCHB2;0091017500;175GR2;314L47778R;ECA---0370;3;800;600;634;260,360;0;GERB--3543_800_600;none;202306160000;202306211900;36;2
0091017500_08062023000083;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;5;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202307110000;202307140800;52;100
0091017500_08062023000084;0002318600;;0091017500;175GR2;231B15778R;ECA---0021;63;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202307190000;202307241300;51;100
0091017500_08062023000085;0090018400;PCHB2;0091017500;175GR2;322500242R;ECA---0370;4;800;600;634;260,840;0;GERB--3543_800_600;none;202307050000;202307101900;46;2
0091017500_08062023000086;0027095301;;0091017500;175GR2;319A62831R;SLI---2112;1;1206;1010;1185;536,900;0;GERB--0528_1206_1010;none;202307040000;202307071200;159;100
0091017500_08062023000087;0042713300;;0091017500;175GR1;8200273779;CON-S-0130;2;780;570;478;388,500;47;GERB--3195_780_570;widthwise;202307030000;202307030900;9;4
0091017500_08062023000088;0011711300;;0091017500;175GR1;8200886770;CON-S-0130;6;780;570;478;303,960;47;GERB--3195_780_570;widthwise;202307100000;202307131100;7;4
0091017500_08062023000089;0011419800;;0091017500;175GR4;304016946R;SLI---1200;27;1600;1200;930;532,400;45;GERB--1613_1600_1200;lengthwise;202307260000;202308280700;30;100
0091017500_08062023000090;0005345312;;0091017500;175GR2;314A71669R;SLI---2112;9;1206;1010;681;703,100;0;GERB--0528_1206_1010;none;202306120000;202306280900;44;100
0091017500_08062023000091;0027830500;;0091017500;175GR1;381013101R;ETM---4434;1;1275;1014;840;1246,380;140;GERB--0051_1275_1014;lengthwise;202307240000;202308240800;29;3
0091017500_08062023000092;0027830500;;0091017500;175GR1;381016007R;ETM---4434;6;1275;1014;840;1154,150;140;GERB--0051_1275_1014;lengthwise;202307130000;202307200800;27;3
0091017500_08062023000093;0090016500;3PCHA;0091017500;175GR4;321011553R;SLI---1200;1;1600;1200;930;370,000;45;GERB--1613_1600_1200;lengthwise;202307210000;202307260800;11;100
0091017500_08062023000094;0028208600;;0091017500;175GR4;321017578R;SLI---1200;23;1600;1200;930;320,848;45;GERB--1613_1600_1200;lengthwise;202307200000;202307251430;13;100
0091017500_08062023000095;0002318600;;0091017500;175GR2;231B15778R;ECA---0021;62;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202306220000;202306271300;51;100
0091017500_08062023000096;0090018400;PCHB2;0091017500;175GR2;322307356R;ECA---0370;4;800;600;634;199,720;0;GERB--3543_800_600;none;202307030000;202307031900;21;2
0091017500_08062023000097;0027095301;;0091017500;175GR2;328967484R;SLI---2112;1;1206;1010;681;553,400;0;GERB--0528_1206_1010;none;202306270000;202306301200;77;100
0091017500_08062023000098;0090018400;PCHB2;0091017500;175GR2;322419337R;ECA---0370;6;800;600;634;244,520;0;GERB--3543_800_600;none;202307270000;202308251900;42;2
0091017500_08062023000099;0090016500;3PCHA;0091017500;175GR4;321015581R;SLI---1200;2;1600;1200;930;398,000;45;GERB--1613_1600_1200;lengthwise;202307280000;202308280800;11;100
0091017500_08062023000100;0005083600;;0091017500;175GR2;329519573R;ECA---0021;2;1200;1000;325;283,800;0;GERB--3551_1200_1000;none;202306200000;202306231200;13;100
0091017500_08062023000101;0009500111;;0091017500;175GR2;8201137680;SLI---2112;3;1206;1010;780;720,320;0;GERB--0528_1206_1010;none;202306050000;202306220800;54;100
0091017500_08062023000102;0041156800;;0091017500;175GR4;8200368276;SLI---1200;48;1600;1200;930;494,176;45;GERB--1613_1600_1200;lengthwise;202306270000;202306270900;16;100
0091017500_08062023000103;0009500111;;0091017500;175GR2;314356258R;SLI---2112;2;1206;1010;879;812,780;0;GERB--0528_1206_1010;none;202306130000;202306290800;111;100
0091017500_08062023000104;0023850600;;0091017500;175GR2;328018902R;SLI---2112;3;1206;1010;1185;270,000;0;GERB--0528_1206_1010;none;202307180000;202307211200;28;100
0091017500_08062023000105;0090016100;J6;0091017500;175GR4;321019389R;SLI---1200;8;1600;1200;930;377,200;45;GERB--1613_1600_1200;lengthwise;202306200000;202306230730;29;100
0091017500_08062023000106;0029366500;;0091017500;175GR1;326119773R;SLI---0760;1;1200;1000;930;841,000;45;GERB--1213_1200_1000;none;202307110000;202307270800;75;100
0091017500_08062023000107;0009500111;;0091017500;175GR2;384418898R;SLI---2112;1;1206;1010;681;423,500;0;GERB--0528_1206_1010;none;202307110000;202307270800;41;100
0091017500_08062023000108;0090018400;PCHB2;0091017500;175GR2;314L47778R;ECA---0370;2;800;600;634;260,360;0;GERB--3543_800_600;none;202307110000;202307141900;36;2
0091017500_08062023000109;0090018400;PCHB2;0091017500;175GR2;322419337R;ECA---0370;8;800;600;634;244,520;0;GERB--3543_800_600;none;202306160000;202306211900;42;2
0091017500_08062023000110;0027830500;;0091017500;175GR1;323715210R;CON-S-0130;3;780;570;478;405,900;47;GERB--3195_780_570;widthwise;202307100000;202307170800;10;4
0091017500_08062023000111;0090016100;F12;0091017500;175GR2;322011117R;PAL-S-0573;4;800;605;648;212,900;0;GERB--8855_800_605;none;202306260000;202306290730;47;100
0091017500_08062023000112;0090018400;PCHB2;0091017500;175GR2;322307654R;ECA---0370;6;800;600;634;192,200;0;GERB--3543_800_600;none;202307140000;202307141900;44;2
0091017500_08062023000113;0090018400;PCHB2;0091017500;175GR2;314L30707R;ECA---0370;5;800;600;634;87,800;0;GERB--3543_800_600;none;202306160000;202306211900;32;2
0091017500_08062023000114;0090016100;F12;0091017500;175GR4;321018309R;SLI---1200;19;1600;1200;930;312,352;45;GERB--1613_1600_1200;lengthwise;202307180000;202307210730;12;100
0091017500_08062023000115;0090016100;F16;0091017500;175GR2;290A04PM0D;MFM---8086;26;1200;1000;975;867,000;45;GERB--1213_1200_1000;none;202306300000;202306301500;137;1
0091017500_08062023000116;0090018400;PCHB2;0091017500;175GR2;8200145528;SLI---2112;1;1206;1010;351;485,400;0;GERB--0528_1206_1010;none;202306280000;202306281900;66;100
0091017500_08062023000117;0009500111;;0091017500;175GR2;8201137681;SLI---2112;1;1206;1010;681;705,900;0;GERB--0528_1206_1010;none;202307130000;202308240800;53;100
0091017500_08062023000118;0042713300;;0091017500;175GR2;8200145526;SLI---2112;2;1206;1010;681;765,900;0;GERB--0528_1206_1010;none;202307030000;202307170900;54;100
0091017500_08062023000119;0090018400;PCHB2;0091017500;175GR2;314L42911R;ECA---0370;3;800;600;634;197,240;0;GERB--3543_800_600;none;202306270000;202306301900;18;2
0091017500_08062023000120;0090018400;PCHB2;0091017500;175GR2;322307356R;ECA---0370;2;800;600;634;199,720;0;GERB--3543_800_600;none;202307030000;202307051900;21;2
0091017500_08062023000121;0042713300;;0091017500;175GR2;8200145516;SLI---2112;3;1206;1010;681;744,800;0;GERB--0528_1206_1010;none;202307030000;202307030900;65;100
0091017500_08062023000122;0002706302;;0091017500;175GR1;314L49540R;CON-S-0130;9;780;570;478;432,000;47;GERB--3195_780_570;widthwise;202306210000;202306210900;10;4
0091017500_08062023000123;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;5;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202306200000;202306230800;52;100
0091017500_08062023000124;0090016500;3PCHA;0091017500;175GR4;321011553R;SLI---1200;11;1600;1200;930;370,000;45;GERB--1613_1600_1200;lengthwise;202307170000;202307200800;11;100
0091017500_08062023000125;0090016500;1GRA;0091017500;175GR2;384108821R;MFM---1459;1;1200;1000;975;859,320;45;GERB--1213_1200_1000;none;202307070000;202307120800;52;100
0091017500_08062023000126;0090018400;PCHB2;0091017500;175GR2;322508807R;ECA---0370;3;800;600;634;296,360;0;GERB--3543_800_600;none;202306190000;202306221900;48;2
0091017500_08062023000127;0090016500;3PCHA;0091017500;175GR4;304016607R;SLI---1200;1;1600;1200;930;411,352;45;GERB--1613_1600_1200;lengthwise;202307030000;202307060800;17;100
0091017500_08062023000128;0090018400;PCHB2;0091017500;175GR2;314L42911R;ECA---0370;6;800;600;634;197,240;0;GERB--3543_800_600;none;202306260000;202306291900;18;2
0091017500_08062023000129;0090018400;PCHB2;0091017500;175GR2;322B55587R;ECA---0370;6;800;600;634;238,280;0;GERB--3543_800_600;none;202307140000;202307191900;32;2
0091017500_08062023000130;0090018400;PCHB2;0091017500;175GR2;314L47778R;ECA---0370;2;800;600;634;260,360;0;GERB--3543_800_600;none;202306200000;202306231900;36;2
0091017500_08062023000131;0090016100;F12;0091017500;175GR2;314L24211R;PAL-S-0573;6;800;605;648;280,220;0;GERB--8855_800_605;none;202307190000;202307190730;56;100
0091017500_08062023000132;0090018400;PCHB2;0091017500;175GR2;322508807R;ECA---0370;3;800;600;634;296,360;0;GERB--3543_800_600;none;202307240000;202307271900;48;2
0091017500_08062023000133;0090016500;3PCHA;0091017500;175GR4;321011553R;SLI---1200;8;1600;1200;930;370,000;45;GERB--1613_1600_1200;lengthwise;202306140000;202306191200;11;100
0091017500_08062023000134;0090018400;PCHB2;0091017500;175GR2;322B24044R;ECA---0370;17;800;600;634;138,200;0;GERB--3543_800_600;none;202307260000;202308241900;15;2
0091017500_08062023000135;0090018400;PCHB2;0091017500;175GR2;8200145518;SLI---2112;1;1206;1010;351;483,400;0;GERB--0528_1206_1010;none;202307210000;202307261900;83;100
0091017500_08062023000136;0028208600;;0091017500;175GR4;321017578R;SLI---1200;3;1600;1200;930;320,848;45;GERB--1613_1600_1200;lengthwise;202306150000;202306201100;13;100
0091017500_08062023000137;0023850600;;0091017500;175GR2;361086969R;SLI---2112;1;1206;1010;681;443,900;0;GERB--0528_1206_1010;none;202307180000;202307211200;71;100
0091017500_08062023000138;0090016100;F12;0091017500;175GR2;322011227R;PAL-S-0573;8;800;605;648;218,060;0;GERB--8855_800_605;none;202306220000;202306270730;48;100
0091017500_08062023000139;0002318600;;0091017500;175GR2;295J43985R;ECA---0021;1;1200;1000;345;22,531;0;GERB--3551_1200_1000;none;202307100000;202307131300;24;100
0091017500_08062023000140;0002590706;;0091017500;175GR2;216444003R;SLI---2112;2;1206;1010;1185;384,900;0;GERB--0528_1206_1010;none;202307030000;202307040900;23;100
0091017500_08062023000141;0027095301;;0091017500;175GR2;319459271R;SLI---2112;1;1206;1010;285;108,700;0;GERB--0528_1206_1010;none;202307270000;202308251200;132;100
0091017500_08062023000142;0002318600;;0091017500;175GR2;231B15778R;ECA---0021;71;1200;1000;745;240,357;0;GERB--3551_1200_1000;none;202307130000;202307181300;51;100
0091017500_08062023000143;0002318600;;0091017500;175GR2;295K97921R;CAR-S*4331;1;1200;1000;490;101,720;0;GERB--3551_1200_1000;none;202306270000;202306301300;29;100
0091017500_08062023000144;0009500111;;0091017500;175GR2;8201137680;SLI---2112;1;1206;1010;780;720,320;0;GERB--0528_1206_1010;none;202307110000;202307270800;54;100
0091017500_08062023000145;0000796809;;0091017500;175GR2;328A05105R;SLI---2112;2;1206;1010;285;103,700;0;GERB--0528_1206_1010;none;202307100000;202307260900;35;100
0091017500_08062023000146;0042713300;;0091017500;175GR1;322511257R;CON-S-0130;14;780;570;478;424,000;47;GERB--3195_780_570;widthwise;202307060000;202307240900;8;4
0091017500_08062023000147;0090016500;1GRA;0091017500;175GR3;8200519091;CON-S-0130;1;780;570;478;425,760;47;GERB--3195_780_570;widthwise;202307190000;202307241200;21;4
0091017500_08062023000148;0002706302;;0091017500;175GR1;7700112187;ETM---4434;2;1275;1014;840;1670,600;140;GERB--0051_1275_1014;lengthwise;202307060000;202307240900;24;3
0091017500_08062023000149;0090016500;1GRA;0091017500;175GR2;384102660R;MFM---0873;6;1200;1000;975;741,000;45;GERB--1213_1200_1000;none;202306140000;202306191200;50;100
0091017500_08062023000150;0090018400;PCHB2;0091017500;175GR2;314L47778R;ECA---0370;3;800;600;634;260,360;0;GERB--3543_800_600;none;202307070000;202307121900;36;2
0091017500_08062023000151;0090016100;F12;0091017500;175GR2;322011227R;PAL-S-0573;6;800;605;648;218,060;0;GERB--8855_800_605;none;202307190000;202307240730;48;100
0091017500_08062023000152;0025769300;;0091017500;175GR2;326001579R;SLI---2112;1;1206;1010;681;722,900;0;GERB--0528_1206_1010;none;202307190000;202307191500;64;100
0091017500_08062023000153;0090016500;1GRA;0091017500;175GR1;8200444619;CON-S-0130;2;780;570;478;146,376;47;GERB--3195_780_570;widthwise;202307130000;202307180800;13;4
0091017500_08062023000154;0090016100;J6;0091017500;175GR4;321019389R;SLI---1200;3;1600;1200;930;377,200;45;GERB--1613_1600_1200;lengthwise;202307210000;202307260730;29;100
0091017500_08062023000155;0002590706;;0091017500;175GR2;216441701R;SLI---2112;2;1206;1010;1185;696,900;0;GERB--0528_1206_1010;none;202307030000;202307180900;56;100
0091017500_08062023000156;0027095301;;0091017500;175GR2;319137995R;SLI---2112;1;1206;1010;1185;586,500;0;GERB--0528_1206_1010;none;202306150000;202306201200;312;100
0091017500_08062023000157;0090018400;PCHB2;0091017500;175GR2;322307852R;ECA---0370;4;800;600;634;250,040;0;GERB--3543_800_600;none;202307110000;202307141900;26;2
0091017500_08062023000158;0027095301;;0091017500;175GR2;319919093R;SLI---2112;1;1206;1010;1185;528,900;0;GERB--0528_1206_1010;none;202307030000;202307041200;57;100
0091017500_08062023000159;0090016100;F12;0091017500;175GR2;304017783R;SLI---1200;7;1600;1200;930;532,400;45;GERB--1613_1600_1200;lengthwise;202307190000;202307240730;27;100
